InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCompanyName,SellerSector,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCompanyName,BuyerSector,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput,Good,IsManipulated
INV001040,380,2024-08-09 16:23:44,2024-09-08 16:23:44,N,Farm2Can Ltd.,PO-Napoli Express-01040,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE237431324,REF-01040,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,19.22,EUR,3.2,N,Y,2024-09-04 16:23:44,2024-Q3,2,Canned Tomatoes,N
INV001041,380,2021-12-16 20:21:50,2022-01-15 20:21:50,N,Napoli Express,PO-Jean Dupont-01041,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE966837278,REF-01041,Main warehouse,,Y,10,Jean Dupont,Customers,France,99.54,EUR,16.59,N,Y,2022-01-15 20:21:50,2021-Q4,4,Pizza,N
INV001042,380,2022-08-12 11:07:51,2022-09-11 11:07:51,N,Farm2Can Ltd.,PO-CUST-01042,Y,4,Farm2Can Ltd.,Food Producers,France,DE296727614,REF-01042,Main warehouse,,Y,,,,,74.96,EUR,12.49,Y,N,2022-09-07 11:07:51,2022-Q3,2,Canned Tomatoes,N
INV001043,380,2023-06-26 09:34:56,2023-07-26 09:34:56,N,FreshLink Logistics,PO-Luigi's Pizzeria-01043,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE819892235,REF-01043,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,6.91,EUR,1.15,N,N,2023-07-22 09:34:56,2023-Q2,2,Canned Tomatoes,N
INV001044,380,2020-07-25 23:34:34,2020-08-24 23:34:34,N,Luigi's Pizzeria,PO-Jean Dupont-01044,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE153096637,REF-01044,Main warehouse,,Y,10,Jean Dupont,Customers,France,22.3,EUR,3.72,N,Y,2020-08-20 23:34:34,2020-Q3,5,Pizza,N
INV001045,380,2021-12-11 22:03:19,2022-01-10 22:03:19,N,TomatoMagic Co.,PO-CUST-01045,Y,3,TomatoMagic Co.,Food Producers,France,DE775471033,REF-01045,Main warehouse,,Y,,,,,41.16,EUR,6.86,Y,Y,2022-01-09 22:03:19,2021-Q4,3,Canned Tomatoes,N
INV001046,380,2020-06-06 00:23:56,2020-07-06 00:23:56,N,GreenFields Farm,PO-CUST-01046,Y,1,GreenFields Farm,Farmers,France,DE256186791,REF-01046,Main warehouse,,Y,,,,,59.83,EUR,9.97,Y,Y,2020-07-04 00:23:56,2020-Q2,2,Tomatoes,N
INV001047,380,2025-01-29 04:08:05,2025-02-28 04:08:05,N,Luigi's Pizzeria,PO-Anna Müller-01047,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE877579807,REF-01047,Main warehouse,,Y,9,Anna Müller,Customers,France,91.63,EUR,15.27,N,N,2025-02-28 04:08:05,2025-Q1,5,Pizza,Y
INV001048,380,2020-06-08 12:55:21,2020-07-08 12:55:21,N,Napoli Express,PO-CUST-01048,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE789560428,REF-01048,Main warehouse,,Y,,,,,24.14,EUR,4.02,N,Y,2020-07-06 12:55:21,2020-Q2,4,Pizza,N
INV001049,380,2024-09-06 14:04:33,2024-10-06 14:04:33,N,FreshLink Logistics,PO-CUST-01049,Y,5,FreshLink Logistics,Distributors,France,DE635609135,REF-01049,Main warehouse,,Y,,,,,102.82,EUR,17.14,Y,N,2024-10-05 14:04:33,2024-Q3,2,Canned Tomatoes,N
INV001050,380,2022-04-01 03:48:12,2022-05-01 03:48:12,N,Luigi's Pizzeria,PO-Jean Dupont-01050,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE731749937,REF-01050,Main warehouse,,Y,10,Jean Dupont,Customers,France,69.95,EUR,11.66,Y,N,2022-04-28 03:48:12,2022-Q2,5,Pizza,N
INV001051,380,2025-03-06 03:35:53,2025-04-05 03:35:53,N,Napoli Express,PO-Anna Müller-01051,Y,8,Napoli Express,Pizzarias (B2C),France,DE316863658,REF-01051,Main warehouse,,Y,9,Anna Müller,Customers,France,99.17,EUR,16.53,Y,Y,2025-04-04 03:35:53,2025-Q1,4,Pizza,Y
INV001052,380,2023-12-24 10:05:56,2024-01-23 10:05:56,N,AgroDistrib Europe,PO-Napoli Express-01052,Y,6,AgroDistrib Europe,Distributors,France,DE466702896,REF-01052,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,43.56,EUR,7.26,N,Y,2024-01-22 10:05:56,2023-Q4,2,Cheese,N
INV001053,380,2023-02-13 02:03:01,2023-03-15 02:03:01,N,Jean Dupont,PO-CUST-01053,Y,10,Jean Dupont,Customers,France,DE9622725310,REF-01053,Main warehouse,,Y,,,,,45.2,EUR,7.53,N,N,2023-03-12 02:03:01,2023-Q1,2,,N
INV001054,380,2023-04-03 10:19:17,2023-05-03 10:19:17,N,FreshLink Logistics,PO-Napoli Express-01054,Y,5,FreshLink Logistics,Distributors,France,DE832523115,REF-01054,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,129.35,EUR,21.56,N,N,2023-04-30 10:19:17,2023-Q2,2,Canned Tomatoes,N
INV001055,380,2022-03-01 00:26:58,2022-03-31 00:26:58,N,Jean Dupont,PO-CUST-01055,Y,10,Jean Dupont,Customers,Luxembourg,DE6832779110,REF-01055,Main warehouse,,Y,,,,,69.49,EUR,11.58,Y,N,2022-03-30 00:26:58,2022-Q1,2,,N
INV001056,380,2022-09-30 16:38:43,2022-10-30 16:38:43,N,Farm2Can Ltd.,PO-Napoli Express-01056,Y,4,Farm2Can Ltd.,Food Producers,France,DE774635174,REF-01056,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,90.55,EUR,15.09,Y,N,2022-10-26 16:38:43,2022-Q3,2,Canned Tomatoes,N
INV001057,380,2020-09-16 11:17:28,2020-10-16 11:17:28,N,GreenFields Farm,PO-TomatoMagic Co.-01057,Y,1,GreenFields Farm,Farmers,France,DE313800141,REF-01057,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,55.15,EUR,9.19,N,N,2020-10-15 11:17:28,2020-Q3,2,Tomatoes,N
INV001058,380,2022-12-30 19:37:49,2023-01-29 19:37:49,N,GreenFields Farm,PO-TomatoMagic Co.-01058,Y,1,GreenFields Farm,Farmers,Luxembourg,DE829149051,REF-01058,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,71.59,EUR,11.93,Y,N,2023-01-28 19:37:49,2022-Q4,2,Tomatoes,N
INV001059,380,2020-07-27 19:48:33,2020-08-26 19:48:33,N,GreenFields Farm,PO-TomatoMagic Co.-01059,Y,1,GreenFields Farm,Farmers,France,DE968866851,REF-01059,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,56.93,EUR,9.49,N,N,2020-08-23 19:48:33,2020-Q3,2,Tomatoes,N
INV001060,380,2023-03-05 11:59:39,2023-04-04 11:59:39,N,Anna Müller,PO-CUST-01060,Y,9,Anna Müller,Customers,Luxembourg,DE741754279,REF-01060,Main warehouse,,Y,,,,,115.2,EUR,19.2,Y,N,2023-04-04 11:59:39,2023-Q1,2,,N
INV001061,380,2021-03-01 10:40:09,2021-03-31 10:40:09,N,Anna Müller,PO-CUST-01061,Y,9,Anna Müller,Customers,Luxembourg,DE837102409,REF-01061,Main warehouse,,Y,,,,,9.83,EUR,1.64,N,N,2021-03-27 10:40:09,2021-Q1,2,,N
INV001062,380,2020-12-18 07:38:52,2021-01-17 07:38:52,N,TomatoMagic Co.,PO-FreshLink Logistics-01062,Y,3,TomatoMagic Co.,Food Producers,France,DE568765913,REF-01062,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,202.16,EUR,33.69,Y,N,2021-01-14 07:38:52,2020-Q4,3,Canned Tomatoes,N
INV001063,380,2022-03-09 09:02:18,2022-04-08 09:02:18,N,Luigi's Pizzeria,PO-Anna Müller-01063,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE869659847,REF-01063,Main warehouse,,Y,9,Anna Müller,Customers,France,75.72,EUR,12.62,Y,N,2022-04-04 09:02:18,2022-Q1,5,Pizza,N
INV001064,380,2023-01-04 18:45:06,2023-02-03 18:45:06,N,FreshLink Logistics,PO-Luigi's Pizzeria-01064,Y,5,FreshLink Logistics,Distributors,France,DE991371315,REF-01064,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,77.93,EUR,12.99,Y,N,2023-01-31 18:45:06,2023-Q1,2,Canned Tomatoes,N
INV001065,380,2021-11-07 07:16:33,2021-12-07 07:16:33,N,AgroDistrib Europe,PO-Luigi's Pizzeria-01065,Y,6,AgroDistrib Europe,Distributors,France,DE861440376,REF-01065,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,12.79,EUR,2.13,N,N,2021-12-02 07:16:33,2021-Q4,2,Cheese,N
INV001066,380,2021-08-06 15:00:22,2021-09-05 15:00:22,N,Napoli Express,PO-Jean Dupont-01066,Y,8,Napoli Express,Pizzarias (B2C),France,DE935258448,REF-01066,Main warehouse,,Y,10,Jean Dupont,Customers,France,91.01,EUR,15.17,N,Y,2021-09-03 15:00:22,2021-Q3,4,Pizza,N
INV001067,380,2021-12-09 16:41:30,2022-01-08 16:41:30,N,Sunshine Growers,PO-TomatoMagic Co.-01067,Y,2,Sunshine Growers,Farmers,Luxembourg,DE208212462,REF-01067,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,152.21,EUR,25.37,Y,N,2022-01-04 16:41:30,2021-Q4,1,Tomatoes,N
INV001068,380,2023-10-26 16:20:26,2023-11-25 16:20:26,N,Sunshine Growers,PO-CUST-01068,Y,2,Sunshine Growers,Farmers,Luxembourg,DE716897832,REF-01068,Main warehouse,,Y,,,,,47.7,EUR,7.95,N,Y,2023-11-22 16:20:26,2023-Q4,1,Tomatoes,N
INV001069,380,2024-07-20 21:56:31,2024-08-19 21:56:31,N,Sunshine Growers,PO-TomatoMagic Co.-01069,Y,2,Sunshine Growers,Farmers,Luxembourg,DE584275922,REF-01069,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,31.63,EUR,5.27,N,Y,2024-08-15 21:56:31,2024-Q3,1,Tomatoes,N
INV001070,380,2020-09-15 10:31:30,2020-10-15 10:31:30,N,FreshLink Logistics,PO-CUST-01070,Y,5,FreshLink Logistics,Distributors,France,DE276728605,REF-01070,Main warehouse,,Y,,,,,46.86,EUR,7.81,N,N,2020-10-12 10:31:30,2020-Q3,2,Canned Tomatoes,N
INV001071,380,2025-03-17 20:31:10,2025-04-16 20:31:10,N,Farm2Can Ltd.,PO-Napoli Express-01071,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE330647434,REF-01071,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,16.34,EUR,2.72,Y,N,2025-04-13 20:31:10,2025-Q1,2,Canned Tomatoes,N
INV001072,380,2023-04-22 20:23:22,2023-05-22 20:23:22,N,GreenFields Farm,PO-TomatoMagic Co.-01072,Y,1,GreenFields Farm,Farmers,France,DE794789291,REF-01072,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,116.68,EUR,19.45,N,N,2023-05-17 20:23:22,2023-Q2,2,Tomatoes,N
INV001073,380,2024-02-16 22:24:45,2024-03-17 22:24:45,N,Jean Dupont,PO-CUST-01073,Y,10,Jean Dupont,Customers,France,DE3682793710,REF-01073,Main warehouse,,Y,,,,,64.57,EUR,10.76,Y,Y,2024-03-17 22:24:45,2024-Q1,2,,N
INV001074,380,2020-06-18 19:48:20,2020-07-18 19:48:20,N,Sunshine Growers,PO-Farm2Can Ltd.-01074,Y,2,Sunshine Growers,Farmers,Luxembourg,DE355830572,REF-01074,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,61.99,EUR,10.33,N,N,2020-07-17 19:48:20,2020-Q2,1,Tomatoes,N
INV001075,380,2021-04-22 18:36:41,2021-05-22 18:36:41,N,Sunshine Growers,PO-TomatoMagic Co.-01075,Y,2,Sunshine Growers,Farmers,France,DE442671452,REF-01075,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,27.84,EUR,4.64,Y,Y,2021-05-21 18:36:41,2021-Q2,1,Tomatoes,N
INV001076,380,2023-10-07 22:13:49,2023-11-06 22:13:49,N,TomatoMagic Co.,PO-Luigi's Pizzeria-01076,Y,3,TomatoMagic Co.,Food Producers,France,DE988881233,REF-01076,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,44.63,EUR,7.44,Y,N,2023-11-06 22:13:49,2023-Q4,3,Canned Tomatoes,N
INV001077,380,2020-02-26 23:37:24,2020-03-27 23:37:24,N,Sunshine Growers,PO-Farm2Can Ltd.-01077,Y,2,Sunshine Growers,Farmers,Luxembourg,DE153033792,REF-01077,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,100.31,EUR,16.72,N,N,2020-03-25 23:37:24,2020-Q1,1,Tomatoes,N
INV001078,380,2022-10-29 13:51:24,2022-11-28 13:51:24,N,Jean Dupont,PO-CUST-01078,Y,10,Jean Dupont,Customers,Luxembourg,DE6335368110,REF-01078,Main warehouse,,Y,,,,,41.26,EUR,6.88,N,Y,2022-11-26 13:51:24,2022-Q4,2,,N
INV001079,380,2025-03-15 08:39:01,2025-04-14 08:39:01,N,Napoli Express,PO-Jean Dupont-01079,Y,8,Napoli Express,Pizzarias (B2C),France,DE578015808,REF-01079,Main warehouse,,Y,10,Jean Dupont,Customers,France,41.48,EUR,6.91,Y,Y,2025-04-10 08:39:01,2025-Q1,4,Pizza,Y
INV001080,380,2023-06-19 22:48:54,2023-07-19 22:48:54,N,Anna Müller,PO-CUST-01080,Y,9,Anna Müller,Customers,France,DE530926799,REF-01080,Main warehouse,,Y,,,,,62.27,EUR,10.38,Y,N,2023-07-15 22:48:54,2023-Q2,2,,N
INV001081,380,2020-10-06 21:53:08,2020-11-05 21:53:08,N,Sunshine Growers,PO-TomatoMagic Co.-01081,Y,2,Sunshine Growers,Farmers,France,DE598690502,REF-01081,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,201.05,EUR,33.51,Y,N,2020-11-05 21:53:08,2020-Q4,1,Tomatoes,N
INV001082,380,2020-12-13 08:25:24,2021-01-12 08:25:24,N,Napoli Express,PO-Jean Dupont-01082,Y,8,Napoli Express,Pizzarias (B2C),France,DE898245408,REF-01082,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,31.09,EUR,5.18,N,Y,2021-01-09 08:25:24,2020-Q4,4,Pizza,N
INV001083,380,2024-09-21 02:51:26,2024-10-21 02:51:26,N,Farm2Can Ltd.,PO-FreshLink Logistics-01083,Y,4,Farm2Can Ltd.,Food Producers,France,DE888578874,REF-01083,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,47.74,EUR,7.96,Y,Y,2024-10-19 02:51:26,2024-Q3,2,Canned Tomatoes,N
INV001084,380,2024-06-24 01:35:22,2024-07-24 01:35:22,N,Jean Dupont,PO-CUST-01084,Y,10,Jean Dupont,Customers,France,DE5029406910,REF-01084,Main warehouse,,Y,,,,,170.21,EUR,28.37,N,N,2024-07-19 01:35:22,2024-Q2,2,,N
INV001085,380,2024-02-23 13:03:20,2024-03-24 13:03:20,N,Napoli Express,PO-CUST-01085,Y,8,Napoli Express,Pizzarias (B2C),France,DE485462158,REF-01085,Main warehouse,,Y,,,,,48.9,EUR,8.15,N,N,2024-03-20 13:03:20,2024-Q1,4,Pizza,Y
INV001086,380,2023-04-15 05:17:23,2023-05-15 05:17:23,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-01086,Y,4,Farm2Can Ltd.,Food Producers,France,DE793520344,REF-01086,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,106.1,EUR,17.68,Y,N,2023-05-12 05:17:23,2023-Q2,2,Canned Tomatoes,N
INV001087,380,2023-06-05 14:47:31,2023-07-05 14:47:31,N,Jean Dupont,PO-CUST-01087,Y,10,Jean Dupont,Customers,France,DE9281185010,REF-01087,Main warehouse,,Y,,,,,97.61,EUR,16.27,Y,N,2023-07-04 14:47:31,2023-Q2,2,,N
INV001088,380,2022-10-19 21:09:20,2022-11-18 21:09:20,N,Luigi's Pizzeria,PO-Jean Dupont-01088,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE424107017,REF-01088,Main warehouse,,Y,10,Jean Dupont,Customers,France,56.88,EUR,9.48,Y,N,2022-11-17 21:09:20,2022-Q4,5,Pizza,N
INV001089,380,2020-08-21 00:19:07,2020-09-20 00:19:07,N,FreshLink Logistics,PO-Napoli Express-01089,Y,5,FreshLink Logistics,Distributors,France,DE922354655,REF-01089,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,41.84,EUR,6.97,Y,N,2020-09-17 00:19:07,2020-Q3,2,Canned Tomatoes,N
INV001090,380,2025-05-03 04:37:31,2025-06-02 04:37:31,N,Anna Müller,PO-CUST-01090,Y,9,Anna Müller,Customers,France,DE108268959,REF-01090,Main warehouse,,Y,,,,,20.78,EUR,3.46,N,N,2025-05-28 04:37:31,2025-Q2,2,,N
INV001091,380,2020-04-23 09:18:52,2020-05-23 09:18:52,N,Anna Müller,PO-CUST-01091,Y,9,Anna Müller,Customers,Luxembourg,DE845791869,REF-01091,Main warehouse,,Y,,,,,174.16,EUR,29.03,Y,Y,2020-05-22 09:18:52,2020-Q2,2,,N
INV001092,380,2023-05-19 16:50:06,2023-06-18 16:50:06,N,FreshLink Logistics,PO-Napoli Express-01092,Y,5,FreshLink Logistics,Distributors,France,DE418817855,REF-01092,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,64.14,EUR,10.69,N,N,2023-06-13 16:50:06,2023-Q2,2,Canned Tomatoes,N
INV001093,380,2024-06-30 14:23:22,2024-07-30 14:23:22,N,Jean Dupont,PO-CUST-01093,Y,10,Jean Dupont,Customers,France,DE8650020310,REF-01093,Main warehouse,,Y,,,,,47.21,EUR,7.87,N,Y,2024-07-26 14:23:22,2024-Q2,2,,N
INV001094,380,2024-02-23 11:06:54,2024-03-24 11:06:54,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-01094,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE400319484,REF-01094,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,47.33,EUR,7.89,Y,Y,2024-03-20 11:06:54,2024-Q1,2,Canned Tomatoes,N
INV001095,380,2020-12-22 23:10:26,2021-01-21 23:10:26,N,Napoli Express,PO-Jean Dupont-01095,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE580758018,REF-01095,Main warehouse,,Y,10,Jean Dupont,Customers,France,93.91,EUR,15.65,N,Y,2021-01-20 23:10:26,2020-Q4,4,Pizza,N
INV001096,380,2024-03-13 21:05:16,2024-04-12 21:05:16,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-01096,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE604299834,REF-01096,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,122.62,EUR,20.44,N,Y,2024-04-11 21:05:16,2024-Q1,2,Canned Tomatoes,N
INV001097,380,2023-04-28 19:05:08,2023-05-28 19:05:08,N,Farm2Can Ltd.,PO-CUST-01097,Y,4,Farm2Can Ltd.,Food Producers,France,DE153462364,REF-01097,Main warehouse,,Y,,,,,146.56,EUR,24.43,Y,N,2023-05-23 19:05:08,2023-Q2,2,Canned Tomatoes,N
INV001098,380,2020-12-22 19:14:29,2021-01-21 19:14:29,N,Jean Dupont,PO-CUST-01098,Y,10,Jean Dupont,Customers,Luxembourg,DE2474529910,REF-01098,Main warehouse,,Y,,,,,28.38,EUR,4.73,N,N,2021-01-20 19:14:29,2020-Q4,2,,N
INV001099,380,2024-10-31 05:18:06,2024-11-30 05:18:06,N,Napoli Express,PO-CUST-01099,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE692531868,REF-01099,Main warehouse,,Y,,,,,38.25,EUR,6.37,N,N,2024-11-30 05:18:06,2024-Q4,4,Pizza,Y
INV001100,380,2023-04-26 04:40:11,2023-05-26 04:40:11,N,GreenFields Farm,PO-CUST-01100,Y,1,GreenFields Farm,Farmers,France,DE892132591,REF-01100,Main warehouse,,Y,,,,,61.99,EUR,10.33,N,Y,2023-05-22 04:40:11,2023-Q2,2,Tomatoes,N
INV001101,380,2024-04-23 09:44:44,2024-05-23 09:44:44,N,Sunshine Growers,PO-Farm2Can Ltd.-01101,Y,2,Sunshine Growers,Farmers,Luxembourg,DE366369792,REF-01101,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,39.29,EUR,6.55,Y,N,2024-05-20 09:44:44,2024-Q2,1,Tomatoes,N
INV001102,380,2025-01-14 23:16:22,2025-02-13 23:16:22,N,Jean Dupont,PO-CUST-01102,Y,10,Jean Dupont,Customers,Luxembourg,DE3386802310,REF-01102,Main warehouse,,Y,,,,,82.36,EUR,13.73,N,N,2025-02-08 23:16:22,2025-Q1,2,,N
INV001103,380,2023-08-27 01:26:04,2023-09-26 01:26:04,N,Sunshine Growers,PO-TomatoMagic Co.-01103,Y,2,Sunshine Growers,Farmers,Luxembourg,DE756895252,REF-01103,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,53.4,EUR,8.9,N,N,2023-09-21 01:26:04,2023-Q3,1,Tomatoes,N
INV001104,380,2020-05-07 14:42:54,2020-06-06 14:42:54,N,GreenFields Farm,PO-Farm2Can Ltd.-01104,Y,1,GreenFields Farm,Farmers,France,DE255905321,REF-01104,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,106.24,EUR,17.71,N,N,2020-06-01 14:42:54,2020-Q2,2,Tomatoes,N
INV001105,380,2020-07-12 21:35:24,2020-08-11 21:35:24,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-01105,Y,4,Farm2Can Ltd.,Food Producers,France,DE971855404,REF-01105,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,16.9,EUR,2.82,Y,N,2020-08-10 21:35:24,2020-Q3,2,Canned Tomatoes,N
INV001106,380,2023-08-07 10:00:27,2023-09-06 10:00:27,N,Jean Dupont,PO-CUST-01106,Y,10,Jean Dupont,Customers,Luxembourg,DE4807638910,REF-01106,Main warehouse,,Y,,,,,32.32,EUR,5.39,Y,Y,2023-09-01 10:00:27,2023-Q3,2,,N
INV001107,380,2024-06-12 19:24:10,2024-07-12 19:24:10,N,Napoli Express,PO-Anna Müller-01107,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE830687528,REF-01107,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,48.57,EUR,8.09,Y,Y,2024-07-11 19:24:10,2024-Q2,4,Pizza,Y
INV001108,380,2020-04-25 22:53:48,2020-05-25 22:53:48,N,FreshLink Logistics,PO-CUST-01108,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE764407395,REF-01108,Main warehouse,,Y,,,,,70.92,EUR,11.82,Y,Y,2020-05-23 22:53:48,2020-Q2,2,Canned Tomatoes,N
INV001109,380,2024-08-26 03:41:09,2024-09-25 03:41:09,N,AgroDistrib Europe,PO-Napoli Express-01109,Y,6,AgroDistrib Europe,Distributors,France,DE278448486,REF-01109,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,89.56,EUR,14.93,Y,N,2024-09-24 03:41:09,2024-Q3,2,Cheese,N
INV001110,380,2023-09-20 23:01:32,2023-10-20 23:01:32,N,TomatoMagic Co.,PO-Napoli Express-01110,Y,3,TomatoMagic Co.,Food Producers,France,DE633082183,REF-01110,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,83.83,EUR,13.97,N,N,2023-10-17 23:01:32,2023-Q3,3,Canned Tomatoes,N
INV001111,380,2022-03-17 02:18:00,2022-04-16 02:18:00,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-01111,Y,4,Farm2Can Ltd.,Food Producers,France,DE921935904,REF-01111,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,25.49,EUR,4.25,N,Y,2022-04-11 02:18:00,2022-Q1,2,Canned Tomatoes,N
INV001112,380,2023-07-08 18:25:33,2023-08-07 18:25:33,N,GreenFields Farm,PO-TomatoMagic Co.-01112,Y,1,GreenFields Farm,Farmers,Luxembourg,DE185187671,REF-01112,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,49.32,EUR,8.22,N,Y,2023-08-02 18:25:33,2023-Q3,2,Tomatoes,N
INV001113,380,2024-11-14 10:28:35,2024-12-14 10:28:35,N,Sunshine Growers,PO-Farm2Can Ltd.-01113,Y,2,Sunshine Growers,Farmers,France,DE216947332,REF-01113,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,80.42,EUR,13.4,Y,Y,2024-12-12 10:28:35,2024-Q4,1,Tomatoes,N
INV001114,380,2025-05-07 10:53:11,2025-06-06 10:53:11,N,Napoli Express,PO-Anna Müller-01114,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE955521178,REF-01114,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,95.55,EUR,15.93,Y,N,2025-06-01 10:53:11,2025-Q2,4,Pizza,Y
INV001115,380,2023-06-29 04:03:46,2023-07-29 04:03:46,N,Jean Dupont,PO-CUST-01115,Y,10,Jean Dupont,Customers,France,DE7792348510,REF-01115,Main warehouse,,Y,,,,,20.23,EUR,3.37,N,N,2023-07-27 04:03:46,2023-Q2,2,,N
INV001116,380,2020-04-07 04:59:01,2020-05-07 04:59:01,N,Luigi's Pizzeria,PO-CUST-01116,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE246105517,REF-01116,Main warehouse,,Y,,,,,88.3,EUR,14.72,N,N,2020-05-03 04:59:01,2020-Q2,5,Pizza,N
INV001117,380,2025-01-22 05:50:59,2025-02-21 05:50:59,N,FreshLink Logistics,PO-Napoli Express-01117,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE373192715,REF-01117,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,23.28,EUR,3.88,N,N,2025-02-17 05:50:59,2025-Q1,2,Canned Tomatoes,N
INV001118,380,2022-12-30 15:18:06,2023-01-29 15:18:06,N,AgroDistrib Europe,PO-Luigi's Pizzeria-01118,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE334080726,REF-01118,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,18.0,EUR,3.0,Y,Y,2023-01-27 15:18:06,2022-Q4,2,Cheese,N
INV001119,380,2021-11-21 08:36:51,2021-12-21 08:36:51,N,Anna Müller,PO-CUST-01119,Y,9,Anna Müller,Customers,France,DE333940639,REF-01119,Main warehouse,,Y,,,,,19.39,EUR,3.23,N,N,2021-12-19 08:36:51,2021-Q4,2,,N
INV001120,380,2023-10-06 01:44:33,2023-11-05 01:44:33,N,TomatoMagic Co.,PO-FreshLink Logistics-01120,Y,3,TomatoMagic Co.,Food Producers,France,DE676237883,REF-01120,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,29.06,EUR,4.84,N,N,2023-11-05 01:44:33,2023-Q4,3,Canned Tomatoes,N
